"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
275,"2019-01-31 17:25:36.4380","2019-01-31 17:30:11.5180",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,4510,"Subscriber",1987,"Female","No"
323,"2019-01-31 17:24:46.7440","2019-01-31 17:30:10.0740",47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,5224,"Subscriber",1993,"Male","No"
1225,"2019-01-31 17:09:31.4510","2019-01-31 17:29:57.4360",321,"5th St at Folsom",37.78014570345598,-122.40307085237873,380,"Masonic Ave at Turk St",37.779046658472055,-122.44729131460188,5281,"Subscriber",1984,"Male","No"
595,"2019-01-31 17:19:58.4240","2019-01-31 17:29:53.7730",64,"5th St at Brannan St",37.7767539,-122.3990176,126,"Esprit Park",37.7616343,-122.3906477,4751,"Subscriber",1994,"Male","No"
543,"2019-01-31 17:20:48.5370","2019-01-31 17:29:51.7140",241,"Ashby BART Station",37.8524766,-122.2702132,242,"Milvia St at Derby St",37.86012459911685,-122.2693844139576,3475,"Subscriber",1979,"Male","Yes"
360,"2019-01-31 17:23:47.4610","2019-01-31 17:29:47.6630",350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,495,"Subscriber","","","No"
1596,"2019-01-31 17:03:09.6220","2019-01-31 17:29:46.2450",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,1044,"Customer","","","No"
488,"2019-01-31 17:21:37.2570","2019-01-31 17:29:45.4950",201,"10th St at Fallon St",37.7976728,-122.2629973,197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,4507,"Subscriber",1988,"Male","No"
511,"2019-01-31 17:21:12.5120","2019-01-31 17:29:43.6540",22,"Howard St at Beale St",37.789756,-122.394643,6,"The Embarcadero at Sansome St",37.80477,-122.403234,4741,"Subscriber",1985,"Male","No"
684,"2019-01-31 17:18:14.8960","2019-01-31 17:29:39.7030",72,"Page St at Scott St",37.772406,-122.4356498,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,5423,"Subscriber",1964,"Male","No"
612,"2019-01-31 17:19:26.8560","2019-01-31 17:29:39.4020",73,"Pierce St at Haight St",37.7717933,-122.4337079,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,5300,"Subscriber",1951,"Male","No"
843,"2019-01-31 17:15:32.9490","2019-01-31 17:29:36.6050",148,"Horton St at 40th St",37.8297046,-122.2876102,18,"Telegraph Ave at Alcatraz Ave",37.85022187449679,-122.26017236709595,4829,"Subscriber",1970,"Male","No"
400,"2019-01-31 17:22:54.0960","2019-01-31 17:29:34.1660",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,266,"Parker St at Fulton St",37.8624644,-122.2647911,4527,"Subscriber",1976,"Female","No"
217,"2019-01-31 17:25:51.2840","2019-01-31 17:29:28.9940",186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,257,"Subscriber",1970,"Male","No"
1164,"2019-01-31 17:10:03.8000","2019-01-31 17:29:28.5120",323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,4659,"Customer",1996,"Female","No"
315,"2019-01-31 17:24:11.4970","2019-01-31 17:29:27.1280",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,27,"Beale St at Harrison St",37.7880593,-122.3918648,4613,"Subscriber",1987,"Male","No"
620,"2019-01-31 17:19:04.9010","2019-01-31 17:29:25.8430",343,"Bryant St at 2nd St",37.783171989315306,-122.39357203245163,323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,4625,"Subscriber",1990,"Female","No"
595,"2019-01-31 17:19:29.6260","2019-01-31 17:29:25.4530",153,"59th St at Horton St",37.8409452,-122.2913604,218,"DeFremery Park",37.8123315,-122.2851712,4879,"Subscriber",1986,"Male","No"
654,"2019-01-31 17:18:29.2460","2019-01-31 17:29:23.6250",369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,79,"7th St at Brannan St",37.7734919,-122.4036725,5566,"Customer",1988,"Male","No"
596,"2019-01-31 17:19:25.7820","2019-01-31 17:29:22.5300",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,345,"Hubbell St at 16th St",37.76647421515012,-122.39829540252686,4738,"Subscriber",1986,"Female","No"
490,"2019-01-31 17:21:11.3810","2019-01-31 17:29:21.6060",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,19,"Post St at Kearny St",37.788975,-122.403452,5396,"Subscriber",1986,"Male","No"
712,"2019-01-31 17:17:27.1670","2019-01-31 17:29:19.9630",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,87,"Folsom St at 13th St",37.769757,-122.415674,2875,"Subscriber",1981,"Male","No"
576,"2019-01-31 17:19:42.4500","2019-01-31 17:29:18.7660",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,345,"Hubbell St at 16th St",37.76647421515012,-122.39829540252686,2128,"Customer","","","No"
738,"2019-01-31 17:16:59.9080","2019-01-31 17:29:18.6080",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,172,"College Ave at Taft Ave",37.8417999,-122.2515349,431,"Subscriber",1981,"Male","No"
885,"2019-01-31 17:14:30.3530","2019-01-31 17:29:15.9760",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2039,"Subscriber",1981,"Male","No"
1236,"2019-01-31 17:08:37.9640","2019-01-31 17:29:14.7630",323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,4952,"Customer",1996,"Female","No"
196,"2019-01-31 17:25:57.8040","2019-01-31 17:29:14.5470",11,"Davis St at Jackson St",37.79728,-122.398436,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,1602,"Subscriber",1976,"Male","No"
640,"2019-01-31 17:18:33.5060","2019-01-31 17:29:14.2000",23,"The Embarcadero at Steuart St",37.791464,-122.391034,92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,4974,"Subscriber",1975,"Male","No"
619,"2019-01-31 17:18:53.4820","2019-01-31 17:29:13.0750",343,"Bryant St at 2nd St",37.783171989315306,-122.39357203245163,113,"Franklin Square",37.764555,-122.410345,5529,"Subscriber",1980,"Male","No"
251,"2019-01-31 17:25:01.6240","2019-01-31 17:29:12.8740",144,"Precita Park",37.7472996,-122.4114029,124,"19th St at Florida St",37.7604469,-122.410807,4717,"Subscriber",1977,"Male","Yes"
448,"2019-01-31 17:21:43.5920","2019-01-31 17:29:12.4050",19,"Post St at Kearny St",37.788975,-122.403452,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1201,"Subscriber",1972,"Male","No"
800,"2019-01-31 17:15:50.3330","2019-01-31 17:29:10.4000",130,"22nd St Caltrain Station",37.75771842163036,-122.39181250333785,27,"Beale St at Harrison St",37.7880593,-122.3918648,4671,"Subscriber",1986,"Female","No"
417,"2019-01-31 17:22:11.5020","2019-01-31 17:29:09.4330",163,"Lake Merritt BART Station",37.7973195,-122.2653199,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,2279,"Subscriber",1989,"Male","No"
1083,"2019-01-31 17:11:03.3410","2019-01-31 17:29:06.5260",148,"Horton St at 40th St",37.8297046,-122.2876102,245,"Downtown Berkeley BART",37.870139,-122.268422,4789,"Subscriber",1991,"Male","No"
793,"2019-01-31 17:15:42.6830","2019-01-31 17:28:56.0240",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,127,"Valencia St at 21st St",37.7567083,-122.421025,5405,"Customer",1997,"Male","No"
274,"2019-01-31 17:24:19.5580","2019-01-31 17:28:54.0380",90,"Townsend St at 7th St",37.771058,-122.402717,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,873,"Subscriber",1976,"Male","No"
871,"2019-01-31 17:14:10.9400","2019-01-31 17:28:42.2670",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,2241,"Customer","","","No"
216,"2019-01-31 17:25:04.5540","2019-01-31 17:28:41.5300",90,"Townsend St at 7th St",37.771058,-122.402717,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,5561,"Subscriber",1996,"Male","No"
88,"2019-01-31 17:27:12.3000","2019-01-31 17:28:41.2320",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,4706,"Subscriber",1985,"Female","No"
1232,"2019-01-31 17:08:07.4360","2019-01-31 17:28:40.4290",211,"Broadway at 40th St",37.8277573,-122.2567156,157,"65th St at Hollis St",37.8467842,-122.2913761,2848,"Customer",1989,"Female","No"
335,"2019-01-31 17:23:04.4960","2019-01-31 17:28:40.3130",297,"Locust St at Grant St",37.3229796,-121.8879312,316,"San Salvador St at 1st St",37.330165,-121.885831,3943,"Subscriber",1976,"Female","Yes"
560,"2019-01-31 17:19:16.9310","2019-01-31 17:28:37.9030",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,5008,"Subscriber",1987,"Male","No"
972,"2019-01-31 17:12:24.0420","2019-01-31 17:28:36.7960",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,5004,"Subscriber",1977,"Male","No"
539,"2019-01-31 17:19:37.5170","2019-01-31 17:28:36.6960",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,5469,"Subscriber",1995,"Female","No"
649,"2019-01-31 17:17:44.1530","2019-01-31 17:28:33.7430",81,"Berry St at 4th St",37.77588,-122.39317,22,"Howard St at Beale St",37.789756,-122.394643,336,"Subscriber",1983,"Male","No"
1253,"2019-01-31 17:07:36.7380","2019-01-31 17:28:30.3050",50,"2nd St at Townsend St",37.780526,-122.390288,129,"Harrison St at 20th St",37.758862,-122.412544,2489,"Subscriber",1986,"Female","No"
1030,"2019-01-31 17:11:18.4710","2019-01-31 17:28:29.1320",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,355,"23rd St at Tennessee St",37.755367132158526,-122.38879501819609,4553,"Subscriber",1996,"Female","No"
247,"2019-01-31 17:24:10.3970","2019-01-31 17:28:17.6350",59,"S Van Ness Ave at Market St",37.774814,-122.418954,41,"Golden Gate Ave at Polk St",37.78127,-122.41874,5014,"Subscriber",1982,"Female","No"
612,"2019-01-31 17:18:02.8840","2019-01-31 17:28:15.1120",343,"Bryant St at 2nd St",37.783171989315306,-122.39357203245163,323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,5112,"Subscriber",1988,"Female","No"
1227,"2019-01-31 17:07:46.7420","2019-01-31 17:28:14.6140",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,97,"14th St at Mission St",37.7682646,-122.4201102,2152,"Subscriber",1954,"Male","No"
650,"2019-01-31 17:17:19.6620","2019-01-31 17:28:09.7950",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,316,"Subscriber",1994,"Male","No"
579,"2019-01-31 17:18:28.1040","2019-01-31 17:28:08.0840",81,"Berry St at 4th St",37.77588,-122.39317,27,"Beale St at Harrison St",37.7880593,-122.3918648,1104,"Subscriber",1971,"Female","No"
1096,"2019-01-31 17:09:50.8700","2019-01-31 17:28:07.1220",13,"Commercial St at Montgomery St",37.794231,-122.402923,52,"McAllister St at Baker St",37.7774157,-122.4418376,5034,"Subscriber",1987,"Female","No"
411,"2019-01-31 17:21:15.0640","2019-01-31 17:28:06.8190",370,"Jones St at Post St",37.7873267660624,-122.41327822208405,383,"Golden Gate Ave at Franklin St",37.7807871267462,-122.4219337105751,5063,"Customer",1983,"Male","No"
493,"2019-01-31 17:19:52.5950","2019-01-31 17:28:05.6760",50,"2nd St at Townsend St",37.780526,-122.390288,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2955,"Subscriber",1981,"Female","No"
750,"2019-01-31 17:15:34.1130","2019-01-31 17:28:04.6720",16,"Steuart St at Market St",37.79413,-122.39443,91,"Berry St at King St",37.771762110313176,-122.39843755960464,5137,"Subscriber",1995,"Female","No"
617,"2019-01-31 17:17:40.8970","2019-01-31 17:27:58.4320",50,"2nd St at Townsend St",37.780526,-122.390288,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2086,"Subscriber",1987,"Male","No"
1458,"2019-01-31 17:03:39.4930","2019-01-31 17:27:57.6910",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,6,"The Embarcadero at Sansome St",37.80477,-122.403234,4408,"Subscriber",1995,"Female","No"
359,"2019-01-31 17:21:57.1670","2019-01-31 17:27:57.1660",256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,254,"Vine St at Shattuck Ave",37.88022244590679,-122.26959228515624,4663,"Subscriber",1991,"Female","No"
670,"2019-01-31 17:16:42.7320","2019-01-31 17:27:52.9230",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,5125,"Subscriber",1980,"Male","No"
288,"2019-01-31 17:22:59.8660","2019-01-31 17:27:48.0600",182,"19th Street BART Station",37.8090126,-122.2682473,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,4917,"Subscriber",1987,"Male","No"
426,"2019-01-31 17:20:40.3090","2019-01-31 17:27:47.2430",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,4979,"Subscriber",1995,"Male","No"
1464,"2019-01-31 17:03:22.5250","2019-01-31 17:27:46.5950",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5228,"Subscriber",1990,"Female","No"
594,"2019-01-31 17:17:50.7580","2019-01-31 17:27:45.2540",23,"The Embarcadero at Steuart St",37.791464,-122.391034,81,"Berry St at 4th St",37.77588,-122.39317,844,"Subscriber",1984,"Male","No"
800,"2019-01-31 17:14:17.0350","2019-01-31 17:27:37.1780",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,81,"Berry St at 4th St",37.77588,-122.39317,3706,"Subscriber",1969,"Male","No"
1275,"2019-01-31 17:06:13.1980","2019-01-31 17:27:28.4970",36,"Folsom St at 3rd St",37.78383,-122.39887,134,"Valencia St at 24th St",37.7524278,-122.4206278,4762,"Subscriber",1985,"Female","No"
422,"2019-01-31 17:20:24.3250","2019-01-31 17:27:27.1230",242,"Milvia St at Derby St",37.86012459911685,-122.2693844139576,246,"Berkeley Civic Center",37.8690599,-122.270556,4594,"Subscriber",1994,"Other","Yes"
480,"2019-01-31 17:19:24.4300","2019-01-31 17:27:25.0310",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,1547,"Subscriber",1969,"Male","No"
301,"2019-01-31 17:22:20.7520","2019-01-31 17:27:22.4620",26,"1st St at Folsom St",37.78729,-122.39438,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2899,"Subscriber",1998,"Male","No"
1208,"2019-01-31 17:07:12.8350","2019-01-31 17:27:21.7550",11,"Davis St at Jackson St",37.79728,-122.398436,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,5348,"Subscriber",1994,"Male","No"
246,"2019-01-31 17:23:12.3070","2019-01-31 17:27:18.4090",88,"11th St at Bryant St",37.7700298,-122.4117258,58,"Market St at 10th St",37.776619,-122.417385,5454,"Subscriber",1982,"Male","No"
600,"2019-01-31 17:17:12.3880","2019-01-31 17:27:12.9130",97,"14th St at Mission St",37.7682646,-122.4201102,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,5477,"Subscriber",1981,"Male","No"
300,"2019-01-31 17:22:11.7770","2019-01-31 17:27:12.4110",134,"Valencia St at 24th St",37.7524278,-122.4206278,145,"29th St at Church St",37.7436839,-122.4268059,4369,"Subscriber",1993,"Female","No"
601,"2019-01-31 17:17:06.5450","2019-01-31 17:27:08.4660",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2486,"Subscriber",1978,"Male","No"
634,"2019-01-31 17:16:30.8800","2019-01-31 17:27:05.2800",81,"Berry St at 4th St",37.77588,-122.39317,16,"Steuart St at Market St",37.79413,-122.39443,3554,"Subscriber",1993,"Male","No"
638,"2019-01-31 17:16:24.9740","2019-01-31 17:27:03.8210",81,"Berry St at 4th St",37.77588,-122.39317,23,"The Embarcadero at Steuart St",37.791464,-122.391034,1699,"Subscriber",1992,"Female","No"
1650,"2019-01-31 16:59:32.3020","2019-01-31 17:27:02.3710",179,"Telegraph Ave at 27th St",37.816073115011406,-122.26788640022278,262,"West St at University Ave",37.869966707604036,-122.28653311729431,2460,"Subscriber",1986,"Female","No"
495,"2019-01-31 17:18:41.1660","2019-01-31 17:26:56.3370",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,4970,"Subscriber",1994,"Male","No"
87,"2019-01-31 17:25:27.5030","2019-01-31 17:26:55.4050",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,363,"Salesforce Transit Center (Natoma St at 2nd St)",37.78749210438603,-122.3982846736908,3066,"Subscriber",1976,"Male","No"
212,"2019-01-31 17:23:22.0160","2019-01-31 17:26:54.4830",230,"14th St at Mandela Pkwy",37.8107432,-122.2914153,160,"West Oakland BART Station",37.8053183,-122.2948365,4895,"Subscriber",1988,"Female","No"
613,"2019-01-31 17:16:40.9130","2019-01-31 17:26:54.1130",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,5382,"Customer",1957,"Male","No"
103,"2019-01-31 17:25:06.4490","2019-01-31 17:26:50.1690",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,1165,"Subscriber",2000,"Male","No"
901,"2019-01-31 17:11:45.3950","2019-01-31 17:26:47.0380",88,"11th St at Bryant St",37.7700298,-122.4117258,73,"Pierce St at Haight St",37.7717933,-122.4337079,2657,"Subscriber",1980,"Male","No"
324,"2019-01-31 17:21:19.9170","2019-01-31 17:26:44.5250",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,5489,"Subscriber",1981,"Female","No"
256,"2019-01-31 17:22:17.8710","2019-01-31 17:26:33.9170",255,"Virginia St at Shattuck Ave",37.876572549106854,-122.26952791213989,245,"Downtown Berkeley BART",37.870139,-122.268422,3424,"Subscriber",1973,"Male","No"
862,"2019-01-31 17:12:10.8710","2019-01-31 17:26:33.6320",321,"5th St at Folsom",37.78014570345598,-122.40307085237873,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5531,"Subscriber",1976,"Female","No"
261,"2019-01-31 17:22:12.1770","2019-01-31 17:26:33.4410",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,624,"Subscriber",1962,"Female","No"
751,"2019-01-31 17:13:58.6220","2019-01-31 17:26:30.2350",126,"Esprit Park",37.7616343,-122.3906477,16,"Steuart St at Market St",37.79413,-122.39443,4611,"Subscriber",1971,"Male","No"
882,"2019-01-31 17:11:42.7970","2019-01-31 17:26:25.1600",277,"Morrison Ave at Julian St",37.3336577,-121.9085859,309,"San Jose City Hall",37.337391,-121.886995,3985,"Subscriber",1994,"Male","Yes"
515,"2019-01-31 17:17:48.5130","2019-01-31 17:26:24.0060",78,"Folsom St at 9th St",37.7737172,-122.4116467,356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,2103,"Subscriber",1993,"Female","No"
471,"2019-01-31 17:18:32.2670","2019-01-31 17:26:23.7250",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,5366,"Subscriber",1988,"Male","No"
1736,"2019-01-31 16:57:23.3660","2019-01-31 17:26:19.8660",256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,4913,"Customer",1992,"Male","No"
386,"2019-01-31 17:19:51.6510","2019-01-31 17:26:17.8260",308,"San Pedro Square",37.336802,-121.8940901,312,"San Jose Diridon Station",37.329732,-121.901782,3886,"Subscriber",1967,"Male","No"
401,"2019-01-31 17:19:31.8380","2019-01-31 17:26:13.0460",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,152,"47th St at San Pablo Ave",37.83563220458518,-122.28105068206787,5167,"Subscriber",1990,"Male","No"
352,"2019-01-31 17:20:17.7820","2019-01-31 17:26:10.1740",116,"Mississippi St at 17th St",37.7648022,-122.3947713,81,"Berry St at 4th St",37.77588,-122.39317,4456,"Subscriber",1983,"Male","No"
844,"2019-01-31 17:12:05.4520","2019-01-31 17:26:10.1560",89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,4955,"Subscriber",1975,"Female","No"
668,"2019-01-31 17:14:50.3410","2019-01-31 17:25:58.3950",77,"11th St at Natoma St",37.7735069,-122.4160402,129,"Harrison St at 20th St",37.758862,-122.412544,3146,"Subscriber",1980,"Female","No"
1504,"2019-01-31 17:00:50.1420","2019-01-31 17:25:54.1770",81,"Berry St at 4th St",37.77588,-122.39317,377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,5272,"Subscriber",1978,"Female","No"
1031,"2019-01-31 17:08:39.4020","2019-01-31 17:25:51.2580",11,"Davis St at Jackson St",37.79728,-122.398436,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,5105,"Subscriber",1993,"Male","No"
195,"2019-01-31 17:22:34.9880","2019-01-31 17:25:50.6240",248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,268,"Ellsworth St at Russell St",37.85749021457153,-122.26157784461977,3415,"Subscriber",1984,"Female","Yes"
861,"2019-01-31 17:11:26.4820","2019-01-31 17:25:47.9940",364,"China Basin St at 3rd St",37.7719996,-122.3899698,361,"Mendell St at Fairfax Ave",37.739853017984125,-122.38565549254417,5467,"Subscriber",1972,"Male","No"
529,"2019-01-31 17:16:54.8640","2019-01-31 17:25:44.8210",363,"Salesforce Transit Center (Natoma St at 2nd St)",37.78749210438603,-122.3982846736908,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2634,"Subscriber",1986,"Male","No"
399,"2019-01-31 17:19:03.3020","2019-01-31 17:25:42.8850",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,4969,"Subscriber",1990,"Female","No"
268,"2019-01-31 17:21:09.4650","2019-01-31 17:25:37.7600",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,175,"49th St at Telegraph Ave",37.8359455,-122.2623663,5121,"Subscriber",1980,"Female","No"
810,"2019-01-31 17:12:05.6080","2019-01-31 17:25:36.5200",36,"Folsom St at 3rd St",37.78383,-122.39887,336,"Potrero Ave and Mariposa St",37.76328094058097,-122.4073773622513,5422,"Subscriber",1987,"Female","No"
762,"2019-01-31 17:12:53.0970","2019-01-31 17:25:35.7100",19,"Post St at Kearny St",37.788975,-122.403452,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3379,"Subscriber",1981,"Male","No"
273,"2019-01-31 17:21:01.0480","2019-01-31 17:25:34.9770",6,"The Embarcadero at Sansome St",37.80477,-122.403234,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2685,"Subscriber",1979,"Male","No"
315,"2019-01-31 17:20:17.1370","2019-01-31 17:25:32.6450",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,277,"Subscriber",1988,"Male","No"
387,"2019-01-31 17:19:02.7230","2019-01-31 17:25:30.0280",337,"Webster St at 19th St",37.80696976095594,-122.26658821105957,232,"MLK Jr Way at 14th St",37.8061628,-122.2760402,1550,"Subscriber",1972,"Female","No"
862,"2019-01-31 17:11:05.6790","2019-01-31 17:25:28.1070",148,"Horton St at 40th St",37.8297046,-122.2876102,162,"Franklin St at 9th St",37.8005161,-122.2720799,4680,"Subscriber",1985,"Male","No"
422,"2019-01-31 17:18:24.7210","2019-01-31 17:25:26.7470",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,4976,"Subscriber",1988,"Female","No"
1595,"2019-01-31 16:58:49.3970","2019-01-31 17:25:25.1580",22,"Howard St at Beale St",37.789756,-122.394643,139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,1194,"Customer",1988,"Male","No"
552,"2019-01-31 17:16:01.8730","2019-01-31 17:25:14.5230",50,"2nd St at Townsend St",37.780526,-122.390288,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3616,"Subscriber",1962,"Other","Yes"
488,"2019-01-31 17:16:58.3720","2019-01-31 17:25:06.6600",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2752,"Subscriber",1989,"Female","No"
524,"2019-01-31 17:16:22.4010","2019-01-31 17:25:06.6090",50,"2nd St at Townsend St",37.780526,-122.390288,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3432,"Subscriber",1989,"Female","Yes"
101,"2019-01-31 17:23:20.6110","2019-01-31 17:25:02.2600",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,5573,"Subscriber",1985,"Male","No"
353,"2019-01-31 17:19:04.4620","2019-01-31 17:24:57.8770",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,4924,"Subscriber",1971,"Male","No"
169,"2019-01-31 17:22:07.1440","2019-01-31 17:24:57.0450",171,"Rockridge BART Station",37.84427875399067,-122.251900434494,207,"Broadway at Coronado Ave",37.8357883,-122.2516207,4910,"Subscriber",1984,"Male","No"
366,"2019-01-31 17:18:41.3700","2019-01-31 17:24:48.0950",296,"5th St at Virginia St",37.3259984,-121.87712,310,"San Fernando St at 4th St",37.335885,-121.88566,3931,"Subscriber",1993,"Male","Yes"
